id,beach,region,file,license,author,sourcePageUrl,imageUrl,metadataStatus,batch,verificationNote
1293,Aris Potamos,Ikaria,Sunset at Aris Potamos' Beach.jpg,CC BY-SA 4.0,ΖῷονΠολιτικόν,https://commons.wikimedia.org/wiki/File%3ASunset%20at%20Aris%20Potamos'%20Beach.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Sunset%20at%20Aris%20Potamos'%20Beach.jpg&width=800,candidate-report-verified,second-pass,Exact Commons title identifies Aris Potamos beach; visual QA shows beach shoreline.
1297,Kampos,Ikaria,Kampos Beach Ikaria Island,by 2.0,vasilikitheodoridou,https://www.flickr.com/photos/142059800@N03/28472355085,https://live.staticflickr.com/8865/28472355085_9778b1bd1e_b.jpg,candidate-report-verified,sixth-pass,Openverse/Flickr title identifies Kampos Beach on Ikaria Island; visual QA shows the beach shoreline.
1313,Kasidi,Fournoi,Η παραλία Κασίδι (το μεγάλο Κασίδι) με τα αρμυρίκια του.jpg,CC BY-SA 4.0,PLAKLE,https://commons.wikimedia.org/wiki/File%3A%CE%97%20%CF%80%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%9A%CE%B1%CF%83%CE%AF%CE%B4%CE%B9%20(%CF%84%CE%BF%20%CE%BC%CE%B5%CE%B3%CE%AC%CE%BB%CE%BF%20%CE%9A%CE%B1%CF%83%CE%AF%CE%B4%CE%B9)%20%CE%BC%CE%B5%20%CF%84%CE%B1%20%CE%B1%CF%81%CE%BC%CF%85%CF%81%CE%AF%CE%BA%CE%B9%CE%B1%20%CF%84%CE%BF%CF%85.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%97%20%CF%80%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%9A%CE%B1%CF%83%CE%AF%CE%B4%CE%B9%20(%CF%84%CE%BF%20%CE%BC%CE%B5%CE%B3%CE%AC%CE%BB%CE%BF%20%CE%9A%CE%B1%CF%83%CE%AF%CE%B4%CE%B9)%20%CE%BC%CE%B5%20%CF%84%CE%B1%20%CE%B1%CF%81%CE%BC%CF%85%CF%81%CE%AF%CE%BA%CE%B9%CE%B1%20%CF%84%CE%BF%CF%85.jpg&width=800,candidate-report-verified,second-pass,Exact Greek Commons title for Kasidi beach; visual QA shows the beach and bay.
1322,Agios Isidoros,Lesvos,Agios Issidoros - 2004-07-26 - 11.JPG,Public domain,CoStef at English Wikipedia,https://commons.wikimedia.org/wiki/File%3AAgios%20Issidoros%20-%202004-07-26%20-%2011.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Agios%20Issidoros%20-%202004-07-26%20-%2011.JPG&width=800,candidate-report-verified,thirteenth-pass,Commons description identifies an aerial photo of Agios Isidoros beach in Lesbos; visual QA shows the beach.
1376,Charamida,Lesvos,Charamida beach,by 2.0,kouk,https://www.flickr.com/photos/86261473@N00/3819432321,https://live.staticflickr.com/2583/3819432321_4a97f3c9f0_b.jpg,candidate-report-verified,second-pass,Openverse/Flickr CC photo titled Charamida beach; visual QA shows the actual shoreline.
1386,Pappa,north-aegean-samos,PappaBeach.JPG,CC BY 3.0,Kramer96,https://commons.wikimedia.org/wiki/File%3APappaBeach.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/PappaBeach.JPG&width=800,candidate-report-verified,tenth-pass,Commons metadata places PappaBeach.JPG in Beaches of Samos and describes Pappa Beach in Ireo; visual QA shows the beach.
1397,Gangou,Samos,Samos - panoramio.jpg,CC BY 3.0,Raki_Man,https://commons.wikimedia.org/wiki/File:Samos_-_panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Samos%20-%20panoramio.jpg&width=800,commons-api,,Geotagged Commons photo within 19m of the beach; visual QA shows a real beach scene.
1407,Mikro Sitani,Samos,View from Mikro Seitani Beach in Samos - 2.jpg,CC BY-SA 4.0,Samos@Wikipedia Project,https://commons.wikimedia.org/wiki/File%3AView%20from%20Mikro%20Seitani%20Beach%20in%20Samos%20-%202.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/View%20from%20Mikro%20Seitani%20Beach%20in%20Samos%20-%202.jpg&width=800,candidate-report-verified,sixth-pass,Exact Commons title identifies Mikro Seitani Beach in Samos; Commons geotag is 31m from the beach record and visual QA shows the beach.
1433,Gomati,Lemnos,Παραλία Γομάτι.jpg,Attribution,"Kornoslimnos 09:59, 18 Απριλίου 2009 (UTC).

Original uploader was Kornoslimnos at el.wikipedia",https://commons.wikimedia.org/wiki/File%3A%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%93%CE%BF%CE%BC%CE%AC%CF%84%CE%B9.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%93%CE%BF%CE%BC%CE%AC%CF%84%CE%B9.jpg&width=800,candidate-report-verified,nineteenth-pass,Commons description identifies Gomati beach in Lemnos and visual QA shows the beach/shore.
1441,Parthenomythos,Lemnos,Parthenomitos beach.jpg,Attribution,TB5050,https://commons.wikimedia.org/wiki/File%3AParthenomitos%20beach.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Parthenomitos%20beach.jpg&width=800,candidate-report-verified,fourteenth-pass,"Commons Greek description identifies Parthenomitos beach at Agia Sofia, Lemnos; matched to Parthenomythos and visual QA shows the beach."
1446,Agios Ioannis,Lemnos,Limnos Agios Giannis 01.JPG,CC BY 3.0,Alessandro Arzilli,https://commons.wikimedia.org/wiki/File%3ALimnos%20Agios%20Giannis%2001.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Limnos%20Agios%20Giannis%2001.JPG&width=800,candidate-report-verified,nineteenth-pass,Commons description/categories identify Limnos Agios Giannis under Beaches of Lemnos; visual QA shows the beach.
1470,Chavouli,Lemnos,"Havouli beach in Lemnos island, Greece.jpg",Public domain,anthoula24,https://commons.wikimedia.org/wiki/File%3AHavouli%20beach%20in%20Lemnos%20island%2C%20Greece.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Havouli%20beach%20in%20Lemnos%20island%2C%20Greece.jpg&width=800,candidate-report-verified,fourteenth-pass,Commons title and description identify Havouli/Chavouli beach in Lemnos; visual QA shows the beach.
1478,Lepitsa,Argolida,Kranidi2.jpg,CC BY-SA 3.0,Alexander Gkionis,https://commons.wikimedia.org/wiki/File%3AKranidi2.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kranidi2.jpg&width=800,candidate-report-verified,seventeenth-pass,Commons category and description identify Lepitsa Beach; visual QA shows the beach water/shore.
1494,Plaka Drepanou,Argolida,Παραλία Δρέπανου - Drepano Beach 1.jpg,CC BY-SA 4.0,Argymeg,https://commons.wikimedia.org/wiki/File%3A%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%94%CF%81%CE%AD%CF%80%CE%B1%CE%BD%CE%BF%CF%85%20-%20Drepano%20Beach%201.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%94%CF%81%CE%AD%CF%80%CE%B1%CE%BD%CE%BF%CF%85%20-%20Drepano%20Beach%201.jpg&width=800,candidate-report-verified,twenty-fifth-pass,Commons category Drepano Beach and exact title identify Drepano beach; visual QA shows the shoreline used for Plaka Drepanou.
1502,Chinitsa,Argolida,"Private beach of AKS Hinitsa Bay Resort in Porto Heli, Greece (48760337702).jpg",CC BY 2.0,dronepicr,https://commons.wikimedia.org/wiki/File%3APrivate%20beach%20of%20AKS%20Hinitsa%20Bay%20Resort%20in%20Porto%20Heli%2C%20Greece%20(48760337702).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Private%20beach%20of%20AKS%20Hinitsa%20Bay%20Resort%20in%20Porto%20Heli%2C%20Greece%20(48760337702).jpg&width=800,candidate-report-verified,twelfth-pass,Commons title identifies the private beach at AKS Hinitsa/Chinitsa Bay in Porto Heli; geotag is close to the beach record and visual QA shows the beach.
1588,Paralia Trinisa,Lakonia,"Gytheio – A small beach next to Trinisa, view from the sea.JPG",CC BY-SA 4.0,Zigomitros Athanasios,https://commons.wikimedia.org/wiki/File%3AGytheio%20%E2%80%93%20A%20small%20beach%20next%20to%20Trinisa%2C%20view%20from%20the%20sea.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gytheio%20%E2%80%93%20A%20small%20beach%20next%20to%20Trinisa%2C%20view%20from%20the%20sea.JPG&width=800,candidate-report-verified,twenty-second-pass,Commons description/categories identify a small beach next to Trinisa in Gytheio/Anatoliki Mani; visual QA shows the beach from the sea.
1667,Finikies,south-aegean-amorgos,"Finikies Bay in Amorgos, 180322.jpg",CC BY-SA 4.0,Zde,https://commons.wikimedia.org/wiki/File%3AFinikies%20Bay%20in%20Amorgos%2C%20180322.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Finikies%20Bay%20in%20Amorgos%2C%20180322.jpg&width=800,candidate-report-verified,tenth-pass,Commons metadata places the file in Beaches of Amorgos / Finikies Bay in Amorgos; visual QA shows the bay/beach.
1699,Zorkos,Andros,Zorgos Beach1.jpg,CC BY-SA 2.0,giacomo.gasperini,https://commons.wikimedia.org/wiki/File%3AZorgos%20Beach1.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Zorgos%20Beach1.jpg&width=800,candidate-report-verified,twenty-sixth-pass,Commons category Zorgos contains multiple Zorgos Beach files; visual QA shows the beach on Andros.
1739,Agios Georgios,Folegandros,Cyclades Folegandros Agios Georghios Plage - panoramio.jpg,CC BY-SA 3.0,rene boulay,https://commons.wikimedia.org/wiki/File%3ACyclades%20Folegandros%20Agios%20Georghios%20Plage%20-%20panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Cyclades%20Folegandros%20Agios%20Georghios%20Plage%20-%20panoramio.jpg&width=800,candidate-report-verified,sixth-pass,Exact Commons title identifies Agios Georgios Plage on Folegandros; Commons geotag is 27m from the beach record and visual QA shows the beach.
1772,Klima,Ios,"Clima, Ios.JPG",Public domain,Rodoyla at Greek Wikipedia,https://commons.wikimedia.org/wiki/File%3AClima%2C%20Ios.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Clima%2C%20Ios.JPG&width=800,candidate-report-verified,fourteenth-pass,Commons description identifies Clima/Klima beach in Ios; visual QA shows the beach.
1773,Kolitsani,Ios,"Kolitsani, Ios.JPG",Attribution,Thettalos at Greek Wikipedia,https://commons.wikimedia.org/wiki/File%3AKolitsani%2C%20Ios.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kolitsani%2C%20Ios.JPG&width=800,candidate-report-verified,fourteenth-pass,"Commons description identifies Kolitsani, Ios; visual QA shows the beach."
1808,Gialiskari,Kea,Κέα-Γυαλισκάρι.jpg,Public domain,dramoumar,https://commons.wikimedia.org/wiki/File%3A%CE%9A%CE%AD%CE%B1-%CE%93%CF%85%CE%B1%CE%BB%CE%B9%CF%83%CE%BA%CE%AC%CF%81%CE%B9.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%9A%CE%AD%CE%B1-%CE%93%CF%85%CE%B1%CE%BB%CE%B9%CF%83%CE%BA%CE%AC%CF%81%CE%B9.jpg&width=800,candidate-report-verified,seventeenth-pass,Commons description identifies Kea/Gialiskari beach; visual QA shows the beach.
1825,Otzias,Kea,"Otzias, Kea airview.JPG",CC BY-SA 3.0,C messier,"https://commons.wikimedia.org/wiki/File:Otzias,_Kea_airview.JPG",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Otzias%2C%20Kea%20airview.JPG&width=800,commons-api,,"Exact Commons file title identifies Otzias, Kea; visual QA shows the bay/beach."
1863,Agia Irini,Kythnos,Agia Eirini Kythnos 2018.jpg,CC BY-SA 4.0,FocalPoint,https://commons.wikimedia.org/wiki/File%3AAgia%20Eirini%20Kythnos%202018.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Agia%20Eirini%20Kythnos%202018.jpg&width=800,candidate-report-verified,fourteenth-pass,Exact Commons title identifies Agia Eirini on Kythnos. Commons metadata/description and visual QA confirm the specific beach.
1873,Zogkaki,Kythnos,Ζογκάκι.jpg,CC BY-SA 4.0,DNK GR,https://commons.wikimedia.org/wiki/File%3A%CE%96%CE%BF%CE%B3%CE%BA%CE%AC%CE%BA%CE%B9.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%96%CE%BF%CE%B3%CE%BA%CE%AC%CE%BA%CE%B9.jpg&width=800,candidate-report-verified,fourteenth-pass,Exact Greek Commons filename identifies Zogkaki beach on Kythnos. Commons metadata/description and visual QA confirm the specific beach.
1881,Levkes,Kythnos,Λεύκες 1.jpg,CC BY-SA 4.0,DNK GR,https://commons.wikimedia.org/wiki/File%3A%CE%9B%CE%B5%CF%8D%CE%BA%CE%B5%CF%82%201.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%9B%CE%B5%CF%8D%CE%BA%CE%B5%CF%82%201.jpg&width=800,candidate-report-verified,fourteenth-pass,Exact Greek Commons filename identifies Levkes beach. Commons metadata/description and visual QA confirm the specific beach.
1892,Si Mou Si,Kythnos,Παραλία Σιμουσί Κύθνος.jpg,CC BY-SA 4.0,OikEnvGR,https://commons.wikimedia.org/wiki/File%3A%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%A3%CE%B9%CE%BC%CE%BF%CF%85%CF%83%CE%AF%20%CE%9A%CF%8D%CE%B8%CE%BD%CE%BF%CF%82.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%A3%CE%B9%CE%BC%CE%BF%CF%85%CF%83%CE%AF%20%CE%9A%CF%8D%CE%B8%CE%BD%CE%BF%CF%82.jpg&width=800,candidate-report-verified,fourteenth-pass,Exact Greek Commons filename identifies Simousi beach on Kythnos. Commons metadata/description and visual QA confirm the specific beach.
1894,Sklavos,Kythnos,Παραλία Σκλαβου από το Καστρο Ωριάς.jpg,CC BY-SA 4.0,DNK GR,https://commons.wikimedia.org/wiki/File%3A%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%A3%CE%BA%CE%BB%CE%B1%CE%B2%CE%BF%CF%85%20%CE%B1%CF%80%CF%8C%20%CF%84%CE%BF%20%CE%9A%CE%B1%CF%83%CF%84%CF%81%CE%BF%20%CE%A9%CF%81%CE%B9%CE%AC%CF%82.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%A3%CE%BA%CE%BB%CE%B1%CE%B2%CE%BF%CF%85%20%CE%B1%CF%80%CF%8C%20%CF%84%CE%BF%20%CE%9A%CE%B1%CF%83%CF%84%CF%81%CE%BF%20%CE%A9%CF%81%CE%B9%CE%AC%CF%82.jpg&width=800,candidate-report-verified,fourteenth-pass,Exact Greek Commons filename identifies Sklavos beach from Kastro Orias. Commons metadata/description and visual QA confirm the specific beach.
1895,Skylou,Kythnos,Παραλία Σκύλου Κύθνος.jpg,CC BY-SA 4.0,OikEnvGR,https://commons.wikimedia.org/wiki/File:%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1_%CE%A3%CE%BA%CF%8D%CE%BB%CE%BF%CF%85_%CE%9A%CF%8D%CE%B8%CE%BD%CE%BF%CF%82.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%A3%CE%BA%CF%8D%CE%BB%CE%BF%CF%85%20%CE%9A%CF%8D%CE%B8%CE%BD%CE%BF%CF%82.jpg&width=800,commons-api,,"Exact Greek Commons file title identifies Skylou beach, Kythnos; visual QA shows the beach."
1932,Pollonia,Milos,"Pollonia, Milos, 152933q.jpg",CC BY-SA 4.0,Zde,https://commons.wikimedia.org/wiki/File%3APollonia%2C%20Milos%2C%20152933q.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Pollonia%2C%20Milos%2C%20152933q.jpg&width=800,candidate-report-verified,fifteenth-pass,Commons categories identify Pollonia under Beaches of Milos and visual QA shows the beach/shore.
1939,Agia Anna,Mykonos,Mykonos Agia Anna 01.jpg,CC BY 3.0,Olaf Tausch,https://commons.wikimedia.org/wiki/File%3AMykonos%20Agia%20Anna%2001.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Mykonos%20Agia%20Anna%2001.jpg&width=800,candidate-report-verified,twenty-sixth-pass,Commons category Agia Anna (Mykonos) and exact file title identify Agia Anna on Mykonos; visual QA shows the bay/beach.
1994,Grotta,Naxos,Naxos Νάξος 2020-08-20 02 Chora Grotta and Vintzi beaches.jpg,CC BY-SA 4.0,Manfred Werner (Tsui),https://commons.wikimedia.org/wiki/File%3ANaxos%20%CE%9D%CE%AC%CE%BE%CE%BF%CF%82%202020-08-20%2002%20Chora%20Grotta%20and%20Vintzi%20beaches.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Naxos%20%CE%9D%CE%AC%CE%BE%CE%BF%CF%82%202020-08-20%2002%20Chora%20Grotta%20and%20Vintzi%20beaches.jpg&width=800,candidate-report-verified,twenty-third-pass,Commons description/categories explicitly identify Grotta Beach in Chora of Naxos; visual QA shows the coastline/beach area.
2093,Sykamia,Serifos,Συκαμιά Σερίφου 1923.jpg,CC BY-SA 4.0,C messier,https://commons.wikimedia.org/wiki/File%3A%CE%A3%CF%85%CE%BA%CE%B1%CE%BC%CE%B9%CE%AC%20%CE%A3%CE%B5%CF%81%CE%AF%CF%86%CE%BF%CF%85%201923.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A3%CF%85%CE%BA%CE%B1%CE%BC%CE%B9%CE%AC%20%CE%A3%CE%B5%CF%81%CE%AF%CF%86%CE%BF%CF%85%201923.jpg&width=800,candidate-report-verified,fourteenth-pass,"Exact Greek Commons filename identifies Sykamia, Serifos. Commons metadata/description and visual QA confirm the specific beach."
2095,Apokofto,Sifnos,Cyclades Sifnos Panagia Chrisopigi Vue Apokofto Plage 09092014 - panoramio.jpg,CC BY-SA 3.0,rene boulay,https://commons.wikimedia.org/wiki/File%3ACyclades%20Sifnos%20Panagia%20Chrisopigi%20Vue%20Apokofto%20Plage%2009092014%20-%20panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Cyclades%20Sifnos%20Panagia%20Chrisopigi%20Vue%20Apokofto%20Plage%2009092014%20-%20panoramio.jpg&width=800,candidate-report-verified,sixth-pass,Commons title identifies Apokofto Plage on Sifnos by Panagia Chrisopigi; visual QA shows the beach/bay.
2103,Paralia Fikiada,south-aegean-sifnos,"Fikiada,sifnos.jpg",CC BY-SA 4.0,Iason.nb,https://commons.wikimedia.org/wiki/File%3AFikiada%2Csifnos.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Fikiada%2Csifnos.jpg&width=800,candidate-report-verified,twelfth-pass,"Commons filename identifies Fikiada, Sifnos with a 94m geotag; visual QA shows the Fikiada bay/beach."
2107,Seralia,Sifnos,Cyclades Sifnos Kastro Seralia - panoramio.jpg,CC BY-SA 3.0,rene boulay,https://commons.wikimedia.org/wiki/File%3ACyclades%20Sifnos%20Kastro%20Seralia%20-%20panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Cyclades%20Sifnos%20Kastro%20Seralia%20-%20panoramio.jpg&width=800,candidate-report-verified,twelfth-pass,"Commons title/category identifies Kastro Seralia, Sifnos with an 89m geotag; visual QA shows the Seralia shoreline."
2114,Cherronisos,Sifnos,Cyclades Sifnos Keronisos Port - panoramio.jpg,CC BY-SA 3.0,rene boulay,https://commons.wikimedia.org/wiki/File:Cyclades_Sifnos_Keronisos_Port_-_panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Cyclades%20Sifnos%20Keronisos%20Port%20-%20panoramio.jpg&width=800,commons-api,,Geotagged Commons photo 58m from Cherronisos; visual QA shows the beach/port cove.
2126,Azolimnos,Syros,"Trata, Azolimnos beach.jpg",CC BY 3.0 gr,M. Ρούσσα / The original uploader was Ma,https://commons.wikimedia.org/wiki/File%3ATrata%2C%20Azolimnos%20beach.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Trata%2C%20Azolimnos%20beach.jpg&width=800,candidate-report-verified,eleventh-pass,"Exact Commons title and description identify Azolimnos beach, Syros; visual QA shows the coastal beach/shoreline."
2136,Kini,south-aegean-syros,Kini Syros 3.jpg,CC BY-SA 4.0,FocalPoint,https://commons.wikimedia.org/wiki/File%3AKini%20Syros%203.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kini%20Syros%203.jpg&width=800,candidate-report-verified,seventh-pass,"Commons geotag is 33m from the Kini beach record and the title identifies Kini, Syros; visual QA shows the beach/bay."
2140,Megas Gialos,south-aegean-syros,Megas Gyalos Syros 1.jpg,CC BY-SA 4.0,FocalPoint,https://commons.wikimedia.org/wiki/File%3AMegas%20Gyalos%20Syros%201.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Megas%20Gyalos%20Syros%201.jpg&width=800,candidate-report-verified,seventh-pass,"Commons geotag is 48m from the Megas Gialos beach record and the title identifies Megas Gyalos, Syros; visual QA shows the beach."
2190,Livadi,Donousa,"Livadi beach, Donoussa, Greece",by 2.0,limitsios,https://www.flickr.com/photos/58661913@N00/35572463825,https://live.staticflickr.com/4262/35572463825_a379d1b798_b.jpg,candidate-report-verified,ninth-pass,"Exact Openverse/Flickr title identifies Livadi beach, Donoussa, Greece; visual QA shows the sandy beach and shallow water."
2215,Tsigkouri,Schinoussa,ΠΑΡΑΛΙΑ ΤΣΙΓΚΟΥΡΙ.jpg,CC BY-SA 4.0,ΚΥΡΙΑΚΗ ΤΡΙΠΟΛΙΤΣΙΩΤΗ,https://commons.wikimedia.org/wiki/File%3A%CE%A0%CE%91%CE%A1%CE%91%CE%9B%CE%99%CE%91%20%CE%A4%CE%A3%CE%99%CE%93%CE%9A%CE%9F%CE%A5%CE%A1%CE%99.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%91%CE%A1%CE%91%CE%9B%CE%99%CE%91%20%CE%A4%CE%A3%CE%99%CE%93%CE%9A%CE%9F%CE%A5%CE%A1%CE%99.jpg&width=800,candidate-report-verified,second-pass,Exact Greek Commons title for Tsigkouri beach; visual QA shows a real beach/cove scene.
2277,Finiki,Karpathos,"Finiki, Karpathos. Greece.jpg",CC BY-SA 3.0,Ввласенко,"https://commons.wikimedia.org/wiki/File:Finiki,_Karpathos._Greece.jpg",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Finiki%2C%20Karpathos.%20Greece.jpg&width=800,commons-api,,"Exact Commons file title identifies Finiki, Karpathos; visual QA/source metadata show the beach settlement."
2286,Lakki,Karpathos,"Lakki, Karpathos.jpg",CC BY 2.0,pastitio,https://commons.wikimedia.org/wiki/File%3ALakki%2C%20Karpathos.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Lakki%2C%20Karpathos.jpg&width=800,candidate-report-verified,second-pass,"Exact Commons title identifies Lakki, Karpathos; visual QA shows the beach."
2415,Paralia Elli,Rhodes,"Aerial view of Elli Beach and Akti Miaouli Beach, Rhodes, Greece (51698848208).jpg",CC BY 2.0,dronepicr,https://commons.wikimedia.org/wiki/File%3AAerial%20view%20of%20Elli%20Beach%20and%20Akti%20Miaouli%20Beach%2C%20Rhodes%2C%20Greece%20(51698848208).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Aerial%20view%20of%20Elli%20Beach%20and%20Akti%20Miaouli%20Beach%2C%20Rhodes%2C%20Greece%20(51698848208).jpg&width=800,candidate-report-verified,twenty-sixth-pass,Commons category Elli Beach is under Beaches of Rhodes; visual QA shows Elli Beach from above.
2417,Paralia Agia Marina,Rhodes,Agia Marina Beach Rhodes 22 July 2016.jpg,CC BY-SA 4.0,Pjotr Mahhonin,https://commons.wikimedia.org/wiki/File:Agia_Marina_Beach_Rhodes_22_July_2016.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Agia%20Marina%20Beach%20Rhodes%2022%20July%202016.jpg&width=800,commons-api,,"Exact Commons file title, description, and category identify Agia Marina Beach, Rhodes; downloaded preview shows the beach."
2420,Paralia Afantou-Kolympia,Rhodes,Rhodos Kolymbia Beach R01.jpg,CC BY 3.0,Marc Ryckaert (MJJR),https://commons.wikimedia.org/wiki/File%3ARhodos%20Kolymbia%20Beach%20R01.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rhodos%20Kolymbia%20Beach%20R01.jpg&width=800,candidate-report-verified,second-pass,"Commons title identifies Kolymbia Beach, part of the combined Afantou-Kolympia record; visual QA shows the beach."
2437,Paralia Fourni,Rhodes,Παραλία Φούρνοι - Μονόλιθος.jpg,CC BY-SA 4.0,Giapraki9,https://commons.wikimedia.org/wiki/File%3A%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%A6%CE%BF%CF%8D%CF%81%CE%BD%CE%BF%CE%B9%20-%20%CE%9C%CE%BF%CE%BD%CF%8C%CE%BB%CE%B9%CE%B8%CE%BF%CF%82.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%A6%CE%BF%CF%8D%CF%81%CE%BD%CE%BF%CE%B9%20-%20%CE%9C%CE%BF%CE%BD%CF%8C%CE%BB%CE%B9%CE%B8%CE%BF%CF%82.jpg&width=800,candidate-report-verified,second-pass,Exact Greek Commons title identifies Fourni beach near Monolithos; visual QA shows the beach.
2449,Paralia Kiotari,Rhodes,Rhodes - Kiotari-01.jpg,CC BY-SA 4.0,Wayne77,https://commons.wikimedia.org/wiki/File%3ARhodes%20-%20Kiotari-01.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rhodes%20-%20Kiotari-01.jpg&width=800,candidate-report-verified,twenty-sixth-pass,Commons category Kiotari Beach is under Beaches of Rhodes; visual QA shows the beach.
2450,Paralia Kalathou,Rhodes,SeaP1080527.JPG,CC BY-SA 3.0,User:Piotrus,https://commons.wikimedia.org/wiki/File%3ASeaP1080527.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/SeaP1080527.JPG&width=800,candidate-report-verified,twenty-eighth-pass,"Exact Commons Beach of Kalathos category matches the app alias Kalathos Beach for Paralia Kalathou; visual QA shows the pebbly beach/water, not a generic Rhodes landmark."
2452,Paralia Gennadiou,Rhodes,Παραλία Γενναδίου.jpg,CC BY-SA 4.0,ElenaDAF,https://commons.wikimedia.org/wiki/File:%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1_%CE%93%CE%B5%CE%BD%CE%BD%CE%B1%CE%B4%CE%AF%CE%BF%CF%85.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%93%CE%B5%CE%BD%CE%BD%CE%B1%CE%B4%CE%AF%CE%BF%CF%85.jpg&width=800,commons-api,,Exact Greek Commons file title/description identify Gennadiou beach; visual QA shows the shoreline.
